117.977;52.4924;-86.741318;0.882700;;;
118.341;52.7656;-85.758133;0.894146;;;
118.705;53.0479;-86.970612;0.905396;;;
119.069;53.3310;-88.247459;0.916839;;;
119.433;53.6078;-88.231384;0.928185;;;
119.797;53.8827;-86.544983;0.939531;;;
120.162;54.1582;-85.409744;0.950889;;;
120.526;54.4292;-85.700165;0.962237;;;
120.890;54.6898;-86.285248;0.973585;;;
121.254;54.9487;-87.683403;0.985017;;;
121.618;55.2061;-89.249969;0.996281;;;
121.982;55.4580;-88.877899;1.007709;;;
122.347;55.7117;-89.514801;1.019056;;;
122.711;55.9636;-91.825874;1.030402;;;
123.075;56.2161;-92.354202;1.041774;;;
123.439;56.4736;-92.021988;1.053094;;;
123.803;56.7169;-91.342667;1.064470;;;
124.168;56.9651;-91.621460;1.075887;;;
124.532;57.2077;-92.244949;1.087167;;;
124.896;57.4450;-92.647781;1.098515;;;
125.260;57.6871;-93.636375;1.109926;;;
125.624;57.9238;-93.057968;1.121272;;;
125.989;58.1580;-93.401169;1.132659;;;
126.353;58.4001;-93.565704;1.143965;;;
126.717;58.6360;-93.515182;1.155356;;;
127.081;58.8496;-93.244904;1.166704;;;
127.445;59.0318;-92.582649;1.178052;;;
127.810;59.3179;-92.265327;1.189450;;;
128.174;59.5600;-93.615219;1.200796;;;
128.538;59.7853;-93.122231;1.212096;;;
128.902;60.0055;-93.093582;1.223544;;;
129.266;60.2306;-91.831017;1.234835;;;
129.631;60.4385;-92.643791;1.246241;;;
129.995;60.6432;-92.582848;1.257628;;;
130.359;60.8412;-89.540588;1.268974;;;
130.723;61.0307;-81.399582;1.280285;;;
131.087;61.2273;-70.380936;1.291667;;;
131.451;61.4186;-58.855698;1.303013;;;
131.816;61.6098;-47.281258;1.314359;;;
132.180;61.7973;-36.909992;1.325706;;;
132.544;61.9749;-25.566868;1.337126;;;
132.908;62.1585;-14.374966;1.348474;;;
133.272;62.3398;-2.647441;1.359822;;;
133.636;62.5099;5.220350;1.371191;;;
134.000;62.6807;9.896575;1.382537;;;
134.365;62.8429;17.328190;1.393867;;;
134.729;63.0050;28.973251;1.405230;;;
135.093;63.1757;41.236614;1.416576;;;
135.457;63.3385;53.795753;1.427911;;;
135.821;63.5051;65.374046;1.439359;;;
136.185;63.6670;76.295715;1.450615;;;
136.550;63.8229;88.424179;1.462056;;;
136.914;63.9855;101.032455;1.473407;;;
137.278;64.1442;112.325500;1.484752;;;
137.642;64.3009;123.122833;1.496100;;;
138.006;64.4554;134.173492;1.507446;;;
138.370;64.5986;146.552048;1.518796;;;
138.734;64.7502;158.777405;1.530144;;;
139.098;64.9128;170.456726;1.541485;;;
139.463;65.0638;181.245789;1.552931;;;
139.827;65.2133;191.048096;1.564278;;;
140.191;65.3557;200.197388;1.575537;;;
140.555;65.4955;212.191833;1.586985;;;
140.919;65.6430;223.277176;1.598317;;;
141.283;65.7898;233.590393;1.609681;;;
141.647;65.9346;243.941101;1.621030;;;
142.011;66.0839;255.072861;1.632356;;;
142.376;66.2354;265.730286;1.643726;;;
142.740;66.3949;276.666016;1.655074;;;
143.104;66.5418;288.371307;1.666494;;;
143.468;66.6837;299.263184;1.677841;;;
143.832;66.8291;309.536316;1.689187;;;
144.196;66.9642;320.329773;1.700567;;;
144.561;67.1004;331.172302;1.711915;;;
144.925;67.2417;342.233643;1.723226;;;
145.289;67.3738;352.831848;1.734611;;;
145.653;67.5132;363.910400;1.746019;;;
146.017;67.6488;374.204041;1.757307;;;
146.381;67.7747;384.424683;1.768756;;;
146.745;67.9128;394.155609;1.780057;;;
147.110;68.0482;404.354065;1.791404;;;
147.474;68.1790;414.121796;1.802800;;;
147.838;68.3071;424.257751;1.814148;;;
148.202;68.4274;434.252930;1.825496;;;
148.566;68.5537;444.833008;1.836889;;;
148.930;68.6693;456.980225;1.848193;;;
149.294;68.7889;467.186249;1.859581;;;
149.659;68.9128;476.531006;1.870928;;;
150.023;69.0271;488.183716;1.882274;;;
150.387;69.1573;498.693359;1.893685;;;
150.751;69.2864;509.125946;1.904967;;;
151.115;69.3897;519.118774;1.916381;;;
151.479;69.5115;529.594116;1.927730;;;
151.843;69.6271;539.682617;1.939006;;;
152.207;69.7341;550.357971;1.950452;;;
152.571;69.8488;560.826599;1.961798;;;
152.935;69.9500;571.069824;1.973144;;;
153.300;70.0482;582.084473;1.984570;;;
153.664;70.1443;591.781372;1.995837;;;
154.028;70.2304;601.565430;2.007267;;;
154.392;70.3286;611.071716;2.018630;;;
154.756;70.4162;621.116699;2.029963;;;
155.120;70.5056;632.908569;2.041322;;;
155.484;70.6027;644.566895;2.052669;;;
155.848;70.6906;654.503418;2.064007;;;
156.212;70.7826;665.399780;2.075456;;;
156.576;70.8729;676.806519;2.086707;;;
156.941;70.9513;686.070374;2.098152;;;
157.305;71.0323;695.887573;2.109500;;;
157.669;71.1162;704.074707;2.120748;;;
158.033;71.1899;713.017578;2.132196;;;
158.397;71.2630;721.995483;2.143539;;;
158.761;71.3427;731.228577;2.154885;;;
159.125;71.4261;741.975037;2.166241;;;
159.489;71.5007;751.411011;2.177589;;;
159.853;71.5696;759.550537;2.189024;;;
160.217;71.6508;769.718994;2.200285;;;
160.582;71.7307;778.836548;2.211633;;;
160.946;71.8080;788.098389;2.223063;;;
161.310;71.8908;798.571289;2.234409;;;
161.674;71.9588;807.815430;2.245778;;;
162.038;72.0323;815.876221;2.257102;;;
162.402;72.1143;826.967163;2.268448;;;
162.766;72.1881;837.026733;2.279822;;;
163.130;72.2616;846.557617;2.291241;;;
163.494;72.3205;853.957153;2.302519;;;
163.858;72.3757;863.425293;2.313933;;;
164.223;72.4363;872.839355;2.325215;;;
164.587;72.5022;882.674377;2.336626;;;
164.951;72.5742;893.378418;2.347972;;;
165.315;72.6467;903.124390;2.359319;;;
165.679;72.7125;910.687744;2.370665;;;
166.043;72.7933;918.884277;2.382011;;;
166.407;72.8670;928.082275;2.393357;;;
166.771;72.9356;937.949097;2.404752;;;
167.135;73.0097;947.531494;2.416100;;;
167.499;73.0631;955.088684;2.427496;;;
167.863;73.1096;962.856201;2.438896;;;
168.228;73.1628;970.786377;2.450189;;;
168.592;73.2093;979.808350;2.461593;;;
168.956;73.2648;989.795288;2.472941;;;
169.320;73.3179;998.657104;2.484289;;;
169.684;73.3695;1006.404297;2.495674;;;
170.048;73.4219;1015.141785;2.506985;;;
170.412;73.4748;1024.251709;2.518333;;;
170.776;73.5325;1034.154297;2.529713;;;
171.140;73.5818;1042.529541;2.541059;;;
171.504;73.6272;1051.723877;2.552406;;;
171.869;73.6810;1059.404663;2.563752;;;
172.233;73.7290;1069.039062;2.575098;;;
172.597;73.7759;1077.400146;2.586522;;;
172.961;73.8309;1085.335205;2.597870;;;
173.325;73.8763;1093.855225;2.609219;;;
173.689;73.9263;1103.150879;2.620567;;;
174.053;73.9805;1112.386841;2.631915;;;
174.417;74.0338;1122.077637;2.643276;;;
174.781;74.0921;1130.828979;2.654622;;;
175.145;74.1508;1140.669067;2.665969;;;
175.510;74.2062;1149.366211;2.677415;;;
175.874;74.2545;1157.573608;2.688756;;;
176.238;74.2947;1166.369873;2.700104;;;
176.602;74.3382;1176.218262;2.711552;;;
176.966;74.3747;1185.644287;2.722800;;;
177.330;74.4042;1194.276245;2.734148;;;
177.694;74.4384;1203.116455;2.745593;;;
178.058;74.4702;1210.360352;2.756844;;;
178.422;74.4998;1218.109253;2.768285;;;
178.786;74.5428;1226.219971;2.779541;;;
179.151;74.5791;1232.749512;2.790978;;;
179.515;74.6194;1240.620728;2.802324;;;
179.879;74.6604;1247.255737;2.813670;;;
180.243;74.6910;1253.690430;2.825033;;;
180.607;74.7239;1259.913940;2.836381;;;
180.971;74.7520;1266.672363;2.847730;;;
181.335;74.7796;1273.882690;2.859156;;;
181.699;74.8151;1281.739258;2.870502;;;
182.063;74.8407;1290.384033;2.881848;;;
182.427;74.8780;1297.665771;2.893194;;;
182.791;74.9135;1303.397461;2.904541;;;
183.156;74.9430;1309.080322;2.915919;;;
183.520;74.9750;1315.512085;2.927233;;;
183.884;75.0136;1321.579712;2.938615;;;
184.248;75.0533;1326.154297;2.949963;;;
184.612;75.0975;1331.319092;2.961311;;;
184.976;75.1298;1336.620850;2.972719;;;
185.340;75.1613;1341.939941;2.984065;;;
185.704;75.1965;1346.758423;2.995356;;;
186.068;75.2282;1352.546875;3.006757;;;
186.432;75.2667;1358.854248;3.018104;;;
186.797;75.2911;1364.215332;3.029500;;;
187.161;75.3026;1369.578369;3.040896;;;
187.525;75.3211;1374.693115;3.052196;;;
187.889;75.3458;1379.751953;3.063544;;;
188.253;75.3755;1385.518311;3.074935;;;
188.617;75.4127;1390.086914;3.086241;;;
188.981;75.4517;1393.757324;3.097589;;;
189.345;75.4953;1397.302856;3.108974;;;
189.709;75.5331;1399.967285;3.120285;;;
190.073;75.5771;1404.060547;3.131667;;;
190.437;75.6161;1409.046265;3.143013;;;
190.801;75.6382;1413.423462;3.154430;;;
191.166;75.6606;1416.779053;3.165806;;;
191.530;75.6796;1421.745850;3.177126;;;
191.894;75.6931;1425.572266;3.188498;;;
192.258;75.7159;1429.174316;3.199844;;;
192.622;75.7407;1433.098022;3.211170;;;
192.986;75.7646;1437.024414;3.222619;;;
193.350;75.7874;1441.877075;3.233883;;;
193.714;75.8089;1445.641357;3.245315;;;
194.078;75.8316;1449.001221;3.256676;;;
194.442;75.8565;1452.969116;3.268011;;;
194.807;75.8807;1457.188721;3.279359;;;
195.171;75.9107;1460.800049;3.290715;;;
195.535;75.9347;1476.744385;3.302061;;;
195.899;75.9557;1494.491455;3.313504;;;
196.263;75.9815;1511.508301;3.324754;;;
196.627;75.9988;1529.190186;3.336200;;;
