=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.04.26 16:49:14 =~=~=~=~=~=~=~=~=~=~=~=



















































































216457,163.875,23.094,0x00
217462,164.203,23.125,0x00
218467,164.852,23.094,0x00
219472,165.633,23.125,0x00
220477,166.305,23.062,0x00
221482,166.609,23.125,0x00
222487,166.922,23.094,0x00
223492,168.172,23.125,0x00
224497,168.344,23.172,0x00
225502,169.367,23.125,0x00
226507,170.344,23.172,0x00
227512,170.984,23.125,0x00
228517,171.289,23.094,0x00
229522,171.742,23.094,0x00
230527,171.641,23.094,0x00
231532,171.852,23.094,0x00
232537,172.914,23.094,0x00
233542,173.094,23.125,0x00
234547,172.695,23.062,0x00
235552,173.461,23.094,0x00
236557,174.219,23.125,0x00
237562,174.969,23.062,0x00
238567,175.641,23.125,0x00
239572,176.156,23.125,0x00
240577,177.000,23.094,0x00
241582,177.484,23.094,0x00
242587,178.438,23.125,0x00
243592,179.242,23.094,0x00
244597,179.539,23.062,0x00
245602,180.102,23.125,0x00
246607,180.461,23.062,0x00
247612,181.125,23.062,0x00
248617,181.828,23.062,0x00
249622,182.195,23.062,0x00
250627,182.805,23.125,0x00
251632,182.789,23.062,0x00
252637,183.078,23.094,0x00
253642,183.688,23.141,0x00
254647,184.430,23.094,0x00
255652,184.242,23.094,0x00
256657,183.297,23.094,0x00
257662,183.297,23.094,0x00
258667,183.484,23.094,0x00
259672,183.797,23.062,0x00
260677,184.195,23.094,0x00
261682,184.305,23.094,0x00
262687,183.656,23.062,0x00
263692,183.797,23.016,0x00
264697,183.688,23.094,0x00
265702,183.609,23.062,0x00
266707,183.375,23.016,0x00
267712,183.641,23.062,0x00
268717,183.391,23.062,0x00
269722,184.031,23.094,0x00
270727,185.078,23.062,0x00
271732,186.352,23.094,0x00
272737,187.195,23.062,0x00
273742,188.328,23.062,0x00
274747,189.109,23.062,0x00
275752,188.852,23.062,0x00
276757,189.711,23.062,0x00
277762,190.297,23.125,0x00
278767,189.727,23.125,0x00
279772,189.898,23.016,0x00
